id,name,signature
Q1895025,Margarete Seemann,Margarete Seemann Unterschrift.jpg
Q1907439,Johan Hendrik Verboom van Reede van Oudtshoorn,Handtekening JHV van Reede van Oudtshoorn (1806-1891).jpg
Q1915758,Nils Kreuger,Nkreuger signature.png
Q1937978,William Wrigley,William Wrigley Jr Signature.svg
Q1956360,Nariman Narimanov,Signature of Narimanov.jpg
Q1962542,Nikolay Sherbina,NF Sherbina signature.jpg
Q1967492,Ilarion Ohienko,Ivan Ohienko Signature 1919.png
Q1986046,Nicol Ljubic,Nicol-ljubic-2011-ffm-001.jpg
Q1990139,Rufus Wilmot Griswold,RGriswold-signature.jpg
Q2017253,Christopher de Paus,Christopher de Paus signature.JPG
Q2027185,Naphtali Friedman,Fridman Naftali Signature.jpg
Q2027257,Ivan Shcheglovitov,"Scheglovitov, Ivan -- Signature.JPG"
Q2032207,Juan Camacho,Firma de Juan Camacho.png
Q2040026,Juan de Oñate,Fig3-11.gif
Q2043420,Bakar of Georgia,Bakar of Kartli signature.svg
Q2059538,Paul Segond,S081.jpg
Q2064962,Pavel Ivanovich Melnikov,Pavel Melnikov Signature.jpg
Q2066713,Denis Mandarino,Mandarino assinatura.jpg
Q2070050,Per Stureson,Signature Per Stureson.jpg
Q2071757,Perry Belmont,CAB 1918 Belmont Perry signature.png
Q2074387,Mariano Moreno,Firma de Mariano Moreno.jpg
Q2076496,Peter Kurzeck,Peter Kurzeck Unterschrift.jpg
Q2081469,Lucía Gil,LuciaGilFirma.jpg
Q2081889,Volodymyr Yavorivsky,Volodymyr Yavorivskyi Signature 2014.png
Q2089997,Mykola Vingranovski,Sign Vingranovskyj.tif
Q2094014,Pierre de Conty d'Argencour,CONTY d'ARGENCOUR (de) Pierre.jpg
Q2108126,Prayut Chan-o-cha,Signature of Prayut Chan-o-cha.svg
Q2112144,Ihor Miroshnychenko,Ihor Miroshnychenko Signature 2014.png
Q2150206,Richard Menefee,Richard-Menefee-sig.jpg
Q2150237,Richard Mott,Richard Mott signature.jpg
Q2161949,Roger Wolcott,Roger Wolcott Sig.png
Q2163655,Rolf Muller,Mueller-Landau signature.png
Q2168892,Rotraud Schindler,Rotraud SchindlerII.jpg
Q2177767,Ruth Schweikert,Ruth-schweikert-autograph-2016-ffm 001.jpg
Q2202270,Amien Rais,Signature of Amien Rais.svg
Q2207346,Dmitry Mamin-Sibiryak,Dmitry Mamin-Sibiryak Signature.jpg
Q2218746,Samuel Peyton,Samuel-O.-Peyton-sig.jpg
Q2249491,Valentyna Shevchenko,Valentyna Shevchenko Signature 1989.png
Q2271150,Louis-Joseph Papineau,Louis-Joseph Papineau Signature.svg
Q2294473,Juan de Betanzos,Betanzos2.jpg
Q2314570,Tatiana de Rosnay,Tatiana de Rosnay autograph.jpg
Q2330447,John Axel Nannfeldt,"Nannfeldt, JohnAxel-autograph.gif"
Q2341317,John Randolph of Roanoke,John Randolph of Roanoke signature.svg
Q2344588,Stephen C. Phillips,Stephen C. Phillips signature.png
Q2347483,Gustavo Barroso,Gustavo Barroso Assinatura.jpg
Q2373054,Emili Teixidor,Signatura Emili Teixidor fons blanc.jpg
Q2386938,Binet-Valmer,Binet-Valmer signature.svg
Q2403424,Marcel Wyseur,Marcel Wyseur dedicace a Georges Poll octobre 1909.jpg
Q2407619,Jan M. Meihuizen,Handtekening Jan Melchior Meihuizen (1813-1890).png
Q2410356,Luis Alberto del Paraná,Luis Alberto del Parana.jpg
Q2423293,Thomas D. Eliot,Thomas D. Eliot signature.png
Q2449920,Constantine Paparrigopoulos,Paparrigopoulos signature.jpg
Q2469710,Vakhtang V of Kartli,Vakhtang V of Kartli signature.svg
Q2483719,Stephanus Jacobus van Royen,Handtekening Stephanus Jacobus van Royen (1764-1834).jpg
Q2494143,Volodymyr Vynnychenko,Volodymyr Vynnychenko Signature 1917.png
Q2500726,Sokrat Janowicz,Sokrat Janowicz.png
Q2526534,Vincent Boreing,Vincent-Boreing-sig.jpg
Q2532169,Antonie Röell,Handtekening A Roell.png
Q2536632,W. Aubrey Thomas,W. Aubrey Thomas signature.jpg
Q2538676,"Waddy Thompson, Jr.",Waddy Thompson Jr signature.svg
Q2558435,Henry Bordeaux,Fin-preface guyemer roosevelt.jpg
Q2561210,Ginés Pérez de Hita,Gines Perez de Hita Signature.jpg
Q2567990,Aliaksandar Cvikievič,Cvikevich1.jpg
Q2568260,Archil of Imereti,Archil of Imereti signature.svg
Q2579513,William Jencks,Signature of William Jencks.svg
Q2581346,Willibald Pschyrembel,Pschyrembel.png
Q2583366,Wincenty Rzymowski,Wincenty Rzymowski - signature.png
Q2589861,Stepan Kubiv,Stepan Kubiv Signature 2014.png
Q2590430,Wolfgang Lesowsky,Lesowsky signature bw 2009.jpg
Q2605571,"Francine, Princess of Montenegro",Signature of Francine Navarro.JPG
Q2607643,Hipólito Vieytes,Firma de Vieytes.jpg
Q2608966,Jacques Diouf,Signature of Jacques Diouf.svg
Q2616320,Christina Abrahamsdotter,Christina of Sweden (1470) ledger listing 1470.jpg
Q2620906,Grigory Petrovsky,Grigoriy Petrovskiy Signature 1936.png
Q2634816,Christian Norberg-Schulz,Christian Norberg-Schulz (signature).jpg
Q2635139,Yanka Maur,JankaMawr Signature.jpg
Q2637614,Albert Benningk,PallasAthenaSignAB.JPG
Q2637995,Albert G. Talbott,Albert-G.-Talbott-sig.jpg
Q2648398,Allen T. Treadway,Allen Towner Treadway signature.png
Q2660123,Teimuraz I of Kakheti,Teimuraz I signature.svg
Q2662375,Robert Ambelain,Firma de Robert Ambelain (1941).jpg
Q2687179,Vasyl Lypkivsky,Vasyl Lypkivsky Signature 1926.png
Q2690204,Oleksandr Viktorovych Klymenko,Klimenko.O.signature.JPG
Q2704814,Don Pardo,DonPardo.png
Q2723334,Narmadashankar Dave,Narmad Signature.svg
Q2733254,Chandrakant Sheth,Autograph of Writer Chandrakant Sheth.jpg
Q2745779,Curnonsky,Signature Curnonsky.JPG
Q2747854,Yaakov Shwekey,Shwekey autograph.JPG
Q2750093,Isroel Shmulson,Isroel Shmulson Signature 1956.png
Q2756704,George VII of Georgia,George VII signature.svg
Q2766749,Bharatsinh Solanki,Signature of Bharatsinh Solanki.svg
Q2770049,Ramesh Parekh,Ramesh Parekh Signature.jpg
Q2790355,Juan Larrea,Firma de Larrea.png
Q2823104,Alexandre-Achille Souques,Achille Souques - signature.PNG
Q2831690,Albert t'Serstevens,Albert t'Serstevens.JPG
Q2835551,Alfred de Tarde,Book signed by Alfred de Tarde.JPG
Q2847242,André Beauguitte,Sign beauguitte.jpg
Q2860883,Arezki Larbi,SignatureArezkiLarbi.jpg
Q2861880,Armand Joseph Dubernad,Dubernad signature.jpg
Q2865292,Arthur Piroton,Signature Arthur Piroton Basse qualite.jpg
Q2865396,Arthur de Buyer,Signature Arthur de Buyer-vectoriel.svg
Q2871700,Augusto Mijares,Augusto Mijares signature.jpg
Q2879684,Víctor Pérez Petit,Victor Perez Petit firma.jpg
Q2886883,Basilio Lami Dozo,FirmaBasilioLamiDozo.jpg
Q2896028,Benjamin Chew,Benjamin-Chew-signature.png
Q2896201,Benjamin Radford,Ben Radford Signature.jpg
Q2903126,Bill Bolling,Bill Bolling Signature.jpg
Q2906808,Hiram Bingham IV,Hiram Bingham 1943.jpg
Q2911614,Boston Corbett,Boston Corbett signature.svg
Q2917571,Huberto Cuevas Acevedo,Signature Huberto Cuevas.JPG
Q2923151,Bořek Šípek,Borek Sipek signature.jpg
Q2934937,Camille Gauthier,Signature gauthier.jpg
Q2943690,Cecil de Blaquiere Howard,Cecil Howard - Signature 2.jpg
Q2957653,Charb,Signature charb.png
Q2957916,Charles-Alexandre Coëssin de la Fosse,CharlesAlexandreCoessinDelaFosse Signature.jpg
Q2958381,Charles A. Alluaud,Signature de Charles Alluaud.png
Q2959332,Charles Hedley,Charles Hedley signature.jpg
Q2959377,Charles Huber,Signature 2 huber.JPG
Q2959838,Charles Monnet,Signature Ch Monnet.png
Q2964591,Choukri Mesli,SignatureMesli.jpg
Q2965408,Christian Lax,Signature lax.png
Q2991169,Ryhor Baradulin,Ryhor Baradulin Signature.png
Q2993002,Abdul Haq,AbdulHaq Autograph.jpg
Q2996289,Hryhoriy Hrynko,Hryhoriy Hrynko Signature 1934.png
Q2997661,Huseyn Javid,Signature of Huseyn Javid.svg
Q3022814,Denis Martinez,SignatureDenisMartinez.jpg
Q3027563,L. Tom Perry,L. Tom Perry signature.jpg
Q3052499,Queen Emma of Hawaii,Emma 1865 signature.svg
Q3056379,George Fernandes,George Fernandes Autograph.jpg
Q3056542,Erik Derycke,Amsterdam Treaty FA Belgium.png
Q3057406,Erol Toy,Signature erol toy.png
Q3061385,Evelyn Marc,Evelyn Marc signature.jpg
Q3068361,Octav Băncilă,Octav Bancila - Semnatura.jpg
Q3075025,Utagawa Kunimasu,Utagawa Sadamasu (Kunimasu) signature cartouche.jpg
Q3084152,François Cachoud,"Cachoud, Francois Charles 1866-1943.jpg"
Q3089914,Frédéric Jannin,Signature jannin.png
Q3094028,Gabriel de Luetz,Signature Aramon.jpg
Q3098099,William Allen Miller,Miller William Allen signature.jpg
Q3102084,Georges-Emmanuel Clancier,Georges-Emmanuel Clancier (signature).jpg
Q3106481,Kenesaw Mountain Landis,Kenesaw Mountain Landis Signature.svg
Q3109567,Pablo de Olavide,Firma Pablo de Olavide.png
Q3110930,Gordon Thiessen,"Gordon G. Thiessen , Signature , 25 February 2000.png"
Q3121330,Gustave Tiffoche,Gt-signature.jpg
Q3121962,Guy Lorin,Armee France Soutien de famille.jpg
Q3122278,Guy de Muyser,Guy de Muyser's signature.jpg
Q3130719,Henri Bouchet-Doumenq,Signature H BD.jpg
Q3133473,Salvador Garmedia,Salvador Garmendia signature.jpg
Q3159470,Jacques Mallet du Pan,Mallet du PanSignature.jpg
Q3166490,Jean-Joseph Bernard,SignBernardParis.png
Q3166648,Jean-Louis Boncœur,Signature de Jean-Louis Boncoeur (1991).jpg
Q3167373,Jean-Marc Ehanno,"Jean-Marc Ehanno, signature (2).jpg"
Q3169130,Jean-Pierre Chazal,Jean-pierre chazal signature.jpg
Q3172046,Jean Follain,SignatureJeanFollain.jpg
Q3175048,Jean Villeri,SignatureVilleri.jpg
Q3180889,John Alexander Moore,John Alexander Moore signature.tif
Q3180917,Ebrahim Amini,Ebrahim Amini signature.svg
Q3182711,John Wentworth,Lt. Col. John Wentworth's signature.png
Q3185256,Joseph Loiret,Joseph Loiret - signature.png
Q3185594,Joseph Royal,Joseph Royal Signature.svg
Q3186505,José Parrondo,Signature parrondo.jpg
Q3187858,Juana Romani,Firma Juana Romani.jpg
Q3188730,Jules Lentrein,Jules Lentrein - signature.jpg
Q3211285,Shamsul Haque Faridpuri,Signature of Shamsul Haque Faridpuri.JPG
Q3241426,Lindingre,Signature lindingre.png
Q3259293,Lope de Figueroa,Firma de Lope de Figueroa.svg
Q3262141,Louis Hardouin Tarbé,Tarbe Signature.jpg
Q3262360,Louis Joseph Sanson,Signature of Louis Joseph Sanson by Maurin Wellcome L0008009 (2).jpg
Q3269456,Lyman Trumbull,Appletons' Trumbull Benjamin - Lyman signature.jpg
Q3270208,Iveta Bartošová,IB signature.jpg
Q3271091,Léon Joulin,Joulin signature.jpg
Q3272339,M'hamed Issiakhem,Signature M'hamed Issiakhem.jpg
Q3334916,Nadine Cosentino,Nadine Cosentino. Signature.jpg
Q3340559,Nicolas Marceau,Nicolas Marceau signature.svg
Q3342514,Nob,Signature nob.png
Q3344892,Somnath Chatterjee,Signature of Somnath Chatterjee.svg
Q3360436,Andreas Grimelund,Andreas Hansen Grimelund signatur.jpg
Q3379650,Philippe Coudray,Philippe Coudray sign.jpg
Q3384336,Pierre Chabert,Signature de Pierre Chabert.jpg
Q3385424,Pierre Hardy,LOGO-PIERRE-HARDY.png
Q3385451,Pierre Hersart de La Villemarqué,P Hersart de La Villemarque sign.jpg
Q3387000,Pierre Simon Bouchet,Signature PS Bouchet.jpg
Q3393078,Manuel Rodriguez Lopez,Firma de Manuel Rodriguez Lopez.jpg
Q3393267,Stoyan Mihaylovski,Signature of Stoyan Mihaylovski (vectorized).svg
Q3393623,Lucas Ferro Caaveiro,Ferro Caaveiro 01.JPG
Q3394222,Anita Delgado,Ana de kapurtala.jpg
Q3397925,Armando Cotarelo Valledor,"Armando Cotarelo Valledor, sinatura.jpg"
Q3401444,Marko Boshnakov,Signature Marko Boshnakov (vectorized).svg
Q3408625,Vatroslav Oblak,Vatroslav Oblak signature.png
Q3416187,Mouffok Rachid,Signature de Rachid Mouffouk.svg
Q3435865,Robert Marteau,Robert Marteau signature.JPG
Q3437859,Herbert Grevenius,Herbert Grevenius signatur.jpg
Q3438247,Rodolfo Bernardelli,Rodolfo Bernardelli Signature.svg
Q3438809,Roger Chastel,SignatureChastel.jpg
Q3439545,Roger Vieillard,SignatureRoger Vieillard.jpg
Q3440029,Roland Delcol,Roland Delcol (signature).jpg
Q3472883,Santiago Omar Riveros,Santiago Omar Riveros Firma.jpg
Q3480131,Þorvaldur Thoroddsen,Thorvaldur Thoroddsen 1855-1921.jpg
Q3483405,Siegfried Rasp,Rasp Unterschrift.jpg
Q3490643,Jaroslava Moserová,Jaroslava Moserova signature.jpg
Q3490854,Luděk Sobota,L Sobota signature.jpg
Q3503540,Sultana Frizell,Sultana Frizell - Signature.jpg
Q3506585,Peter Lipa,Peter Lipa signature.JPG
Q3507380,Eduard Kohout,Eduard Kohout podpis.JPG
Q3519488,R. K. Laxman,Sign of RKLaxman.jpg
Q3524942,Thomas Braun,Signature Thomas Braun.jpg
Q3528336,Tignous,Signature tignous.png
Q3544706,Jairus Aquino,Jairussig.png
Q3562681,Abidin Dino,Abidin dino signature.svg
Q3566964,Giannis Skarimpas,Giannis-skarimpas-signature.svg
Q3573537,Yves Camdeborde,Yves-Camdeborde.jpg
Q3595480,Raj Babbar,Signature of Raj Babbar.svg
Q3595482,Kariya Munda,Signature of Karia Munda.svg
Q3635724,Manoj Das,Signature of Shri Manoj Das.jpg
Q3645664,Bruno Brindisi,Bruno Brindisi signature.jpg
Q3652858,Anton II of Georgia,"Anton II, Catholicos of Georgia. Signature svg.svg"
Q3655407,Maxim Martsinkevich,Signature of Maxim Martsinkevich.png
Q3666284,Charalambos Anninos,Anninos sign.jpg
Q3672115,Lolo Letalu Matalasi Moliga,Lolo Moliga Signature.png
Q3679573,Henry Georges Fourcade,HG Fourcade signature 1903.svg
Q3688068,William Keith,William Keith signature.svg
Q3751764,Óscar Esplá,Oscar Espla - signature.png
Q3771535,Giuseppe Gangale,Firma Giuseppe Gangale.png
Q3808862,Johann Gottfried Eckard,Eckart-signature.png
Q3809556,John Popham,John Popham signature.png
Q3810857,Juan José Castelli,Firma de Castelli.jpg
Q3813416,Ramazan Abdulatipov,Signature of Ramazan Abdulatipov.png
Q3820795,Ivan Zatevakhin,Maj. Gen. Ivan Zatevakhin signature.png
Q3821673,Gerónimo Boscana,Firma-geronimo-boscana.jpg
Q3822582,John Strong Newberry,Appletons' Newberry John Strong signature.jpg
Q3825671,Vicent Castell i Domènech,Vicente Castell firma.jpg
Q3847089,William Campbell,Wmcampbell-signature.png
Q3852583,Maurizio Di Vincenzo,Maurizio di Vincenzo signature.jpg
Q3920091,Alyaksandr Kraucevich,Alyaksandr Kraucevich signature.png
Q3920457,Pyotr Kleinmichel,Pyotr Kleinmichel Signature 1852.png
Q4077922,Iosif Baratov,Baratov Russian Signature.jpg
Q4082381,Ivan Bilodid,Ivan Bilodid Signature 1970.png
Q4094537,Nicholas A. Borodin,Borodin Signature.jpg
Q4096456,Alexander Briginets,Oleksandr Bryhynets Signatute 2014.png
Q4099823,Andrey Burov,Burov signature.png
Q4103224,Theodore Van Kirk,Dutch Van Kirk signature 2010-08-21.jpg
Q4113448,Alexander Vasilievich Vlasov,Aleksandr Vlasov Signature 1947.png
Q4143297,Andrii Goncharuk,Avtograf Goncharuk AI.jpg
Q4143897,Dmitry Gordon,Dmitry Gordon Signature 2014.png
Q4148392,Nikolay Gredeskul,Gredeskul Signature.jpg
Q4151323,Eduard Huber,E Huber signature.jpg
Q4153736,Oleksii Davydov,Oleksii Davydov Signature 1959.png
Q4158855,Kuzma Derevyanko,Surrender of Japan pg 2g.jpg
Q4163369,Mikhail Dobkin,Mikhail Dobkin Signature 2014.png
Q4189548,Arseny Zverev,A Zverev 2.jpg
Q4189896,Valentyn Zghursky,Valentyn Zhurskyi Signature 1987.png
Q4205738,Yevgeny Ishchenko,Eugene Ishchenko signature.PNG
Q4223546,John Burton Cleland,Jbcleland sig.jpg
Q4225496,Mary Robinette Kowal,Mary Robinette Kowal signature (Mary Robinette Kowal).JPG
Q4237515,Paulina Krakowowa,Album p0450b - Paulina Krakowowa.jpg
Q4266104,Pyotr Lomako,Pyotr Lomako signature 1971.jpg
Q4281196,Vitaly Margelov,Col. Gen. Vitaly Margelov signature.png
Q4287503,Oleksandr Medvedko,A.Medvediko.signature.jpg
Q4363963,Dmitry Pikhno,Dmitry Pikhno Signature 1881.png
Q4372354,Alexander Popov,Alexander Popov (politician) Signature 2013.png
Q4392444,Oleksii Reznikov,Aleksey Reznikov Signature 2014.png
Q4401243,Moisei Lvovich Rukhimovich,Moses Rukhimovich signature.svg
Q4401899,Eugene Rykov,Eugene Rykov Signature 1941.png
Q4402781,Vasily Ryasnoy,Vasiliy Ryasnoy Signature 1943.png
Q4409889,Valerii Moshenskyi,Valerii Moshenskyi Signature 2014.png
Q4442545,Ivan Steshenko,Ivan Steshenko Signature 1917.png
Q4445553,Séraphin Soudbinine,Soudbinine signature.jpg
Q4477082,Yevgeny Urlashov,UrlashovSignature.png
Q4493782,Francisco Antonio de Fuentes y Guzmán,Fuentesyguzman.jpg
Q4496642,Pavlo Khaustov,Pavlo Khaustov Signature 1939.png
Q4523779,Aleksander Shile,Aleksander Shile Signature 1870.png
Q4526805,Theodor von Steinheil,Shteingel Signature.jpg
Q4566686,Tomie dePaola,TomiedePaola.png
Q4574711,Ludvig Meyer,Ludvig Meyer signature.png
Q4680328,Leon Levițchi,Levitchi.png
Q4684149,Adolf Pohl,SeriesNumbersByPohl.jpg
Q4709888,Albert Carrington,Albert Carrington signature.jpg
Q4717190,Alex Hirsch,AlexHirschsignature.PNG
Q4722088,Alfonso Prat Gay,Alfonso Prat-Gay Signature.png
Q4738095,Alvin F. Sortwell,Alvin F. Sortwell signature.png
Q4747833,Amos Bar,AmosBarSignature.jpg
Q4753770,Anders Eriksson,Anders Eriksson (comedian) autograph.png
Q4753894,Anders Petersen,AndersPetersenSignature1886.png
Q4766984,Anna Escobedo Cabral,Anna Escobedo Cabral sig.jpg
Q4772751,Anthony Howells,Anthony Howells signature.JPG
Q4785891,Archelaus D. Marsh,Archelaus D. Marsh signature.jpg
Q4794679,Arne Sunde,Arne Toralf Sunde signatur.jpg
Q4804574,Ashapatti Tamrakar,Ashapatti Tamrakar (signature).jpg
Q4814712,Joan Baptista Xuriguera i Parramona,JB Xuriguera001.jpg
Q4837830,Babi Dewet,Assinatura babi1.png
Q4845579,Peter Gric,Peter Gric-signature.png
Q4873944,Bay Buchanan,Angela M Buchanan sig.jpg
Q4891487,Juli Batllevell,Firma de Juli Batllevell.jpg
Q4907167,Bijan Namdar Zangeneh,Bijan Namdar Zanganeh signature.png
Q4916235,Birger Nordholm,Birger nordholm namnteckning.png
Q4931563,Boaz Mahune,Boaz Mahune 1842 signature.jpg
Q4933078,Bob Kuhn,Bob Kuhn (signature).png
Q4950772,Kerstin Granlund,Kerstin Granlund autograph.png
Q5000902,Burton Rascoe,Burton Rascoe signature 1942.jpg
Q5041948,Carlos Condell,Firma Carlos Condell.png
Q5043654,Carmi Thompson,Carmi Alderman Thompson (Engraved Signature).jpg
Q5044277,Carol Buckley,Carol buckley signature.jpg
Q5072739,Chao Na,Chao Na - Signature.jpg
Q5078547,Charles H. Constable,Judge Constable Signature.jpg
Q5080664,Charles Marley Anderson,Charles Marley Anderson signature.jpg
Q5084038,Charles de Varigny,Charles de Varigny signature.svg
Q5110084,Christian Roselius,Appletons' Roselius Christian signature.png
Q5110115,Christian Schussele,Appletons' Schussele Christian signature.jpg
Q5163740,Constantin Lecca,Constantin Lecca - Semnatura.png
Q5167783,Cooper K. Watson,Cooper K. Watson - signature.jpg
Q5186423,Cristián Samper,Cristian Samper's signature.jpg
Q5196041,John Whitmer,John Whitmer signature.jpg
Q5219054,Daniel Webster Jones,Daniel Webster Jones signature.jpg
Q5232208,David Carter,David Carter (signature).png
Q5239720,David Shepard,David Shepard signature.svg
Q5256493,Diomedes Díaz,Firma de Diomedes.jpg
Q5268884,Dhan Gopal Mukerji,Dhan Gopal Mukerji signature 2.jpg
Q5271567,Diane Savino,Diane Savino signature.png
Q5298292,Dorothy Andrews Elston Kabis,1969-signatures.jpg
Q5301564,Douglas Hamilton,"Douglas Hamilton, signature.jpg"
Q5339719,Edmund P. Radwan,EdmundRadwan Signature.png
Q5342140,Edward C. Hegeler,CAB 1918 Hegeler Edward C signature.png
Q5344697,"Edward Orton, Sr.",Edward Orton signature.png
Q5344981,Edward Ralph May,Edward Ralph May signature.jpg
Q5346336,Edwin D. McGuinness,Edwin D. McGuinness mayor of Providence signature.jpg
Q5401201,Esther Hunt,Esther Hunt signature.jpg
Q5415253,Evald Nielsen,EN stempel 1.jpg
Q5423427,Ezra W. Mudge,Ezra Warren Mudge signature.png
Q5443946,Ferdinando Gorges,Signature of Ferdinando Gorges.png
Q5480159,Francis Bates Pond,Francis Bates Pond signature.jpg
Q5483116,Francisco Antonio Marín del Valle,Signature5.jpg
Q5484102,Francisco de Ayeta,Fig5-25.gif
Q5485137,Frank B. Wynn,Dr Frank B Wynn Signature.png
Q5487008,Frank H. Hurd,Frank H. Hurd signature.jpg
Q5493019,Franz Xavier Bergman,Franz Bergman10.jpg
Q5498481,Frederick O. Prince,Frederick O. Prince signature.png
Q5537185,George Bradburn,George Bradburn Signature.jpg
Q5538415,George Davidson,Appletons' Davidson George signature.jpg
Q5540708,George Hood,George Hood (Massachusetts) signature.png
Q5543454,George Plaisted Sanderson,George Plaisted Sanderson signature.png
Q5601297,"Johnson N. Camden, Jr.",Johnson-Camden-Jr.-sig.jpg
Q5616206,Guillermo Meneses,Guillermo Meneses signature.jpg
Q5645435,Hamka,Signature of Hamka.svg
Q5648827,Hannah Flagg Gould,Hannahflagggould.jpg
Q5660690,Agustín Gómez,AgustinGomezCarrillo.jpeg
Q5661371,Joaquín de Salterain,Joaquin de Salterain firma.jpg
Q5663645,Harpreet Sandhu,HarpreetSandhuSignature.png
Q5668111,Alfredo Zimmermann Resta,Firma de Zimmermann Resta.jpg
Q5670896,Harry Marshall Erskine Evans,Harry Marshall Erskine Evans Signature.svg
Q5718098,Henry Bergh,Appletons' Bergh Henry signature.png
Q5719495,Henry Clay Fry,Henry C Fry signature.jpg
Q5720600,Henry E. Cooper,Henry Cooper 1898 signature.jpg
Q5725703,Benigno Ballón Farfán loco,Firma de Benigno Ballon Farfan.png
Q5742213,Hernando Casanova,"Firma de Hernando Casanova ""EL CULEBRO"".png"
Q5752978,Anders Kristian Gasslander,Gasslander AK.jpg
Q5847698,Mariano Perel,FirmaPerel.JPG
Q5865624,Francisco Espejo,Francisco Espejo signature.jpg
Q5873762,Gabriela Pochinki,Firma Gabriela 300dpi.tif
Q5880842,John Jay,Appletons' Jay John - John signature.png
